Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_min,popularity,is_hit
96909,0.572,0.542,5,-11.149,1,0.0546,0.779,1.09e-05,0.254,0.683,92.452,4,3.9551,36,0
28549,0.927,0.394,10,-14.755,1,0.0946,0.0981,0.000313,0.0748,0.74,118.495,4,5.3871,29,0
108781,0.664,0.569,0,-6.122,1,0.153,0.675,0.0,0.0585,0.88,120.409,4,3.18355,17,0
192,0.59,0.407,4,-9.079,1,0.0361,0.861,9.95e-06,0.094,0.276,145.852,4,3.532216666666667,38,0
1599,0.78,0.934,11,-4.843,0,0.0426,0.118,0.738,0.0588,0.879,102.038,4,4.1864333333333335,20,0
36670,0.253,0.157,10,-16.035,0,0.0314,0.876,0.113,0.106,0.182,65.165,3,3.52955,31,0
83227,0.437,0.989,6,-7.107,0,0.0533,0.000219,0.556,0.313,0.0978,137.974,4,2.117166666666667,40,0
55948,0.645,0.511,6,-12.383,0,0.176,0.0336,0.00627,0.14,0.511,89.932,4,1.1882166666666667,42,0
111890,0.797,0.631,1,-12.201,1,0.0748,0.0184,0.00112,0.403,0.732,139.006,4,7.5959666666666665,18,0
19901,0.783,0.322,0,-15.091,1,0.0343,0.213,0.00243,0.114,0.77,128.226,4,4.462883333333333,74,1
71794,0.704,0.773,4,-7.454,0,0.119,0.0238,9.82e-05,0.0868,0.791,114.714,4,2.8708833333333335,43,0
54380,0.633,0.481,1,-16.158,1,0.0565,0.775,0.926,0.196,0.277,101.231,3,4.668216666666667,13,0
105454,0.666,0.654,11,-7.627,0,0.0497,0.83,0.864,0.11,0.665,73.975,4,1.9493166666666666,31,0
30461,0.559,0.777,1,-5.031,1,0.0432,0.31,0.0,0.105,0.329,87.016,4,3.8535166666666667,71,1
9801,0.521,0.656,9,-5.347,1,0.245,0.699,0.0026,0.224,0.432,137.201,4,2.4336,43,0
63711,0.5,0.704,0,-8.797,1,0.0695,0.125,1.79e-05,0.138,0.722,119.463,4,4.389333333333333,68,0
32217,0.73,0.533,6,-10.614,0,0.0428,0.616,0.846,0.213,0.556,106.021,4,4.532533333333333,35,0
31764,0.744,0.514,6,-6.103,1,0.0746,0.355,0.0,0.183,0.449,136.013,4,3.81585,62,0
111765,0.621,0.731,7,-9.763,1,0.0416,0.00223,0.00104,0.284,0.853,122.245,4,9.438216666666667,18,0
58623,0.515,0.899,1,-7.393,1,0.0448,0.00808,0.479,0.0797,0.929,120.009,4,4.114883333333333,22,0
92730,0.585,0.675,9,-11.974,1,0.0304,0.024,0.0056,0.401,0.969,155.546,4,2.7651,25,0
94629,0.664,0.666,2,-4.5,1,0.0426,0.0126,0.235,0.0891,0.512,155.019,4,3.3030166666666667,58,0
22015,0.357,0.98,6,-6.835,1,0.079,5.22e-05,0.843,0.0768,0.368,96.969,4,4.046,59,0
6682,0.455,0.978,1,-5.072,1,0.0895,1.38e-06,0.711,0.211,0.141,100.018,4,4.4751,19,0
4882,0.233,0.0146,7,-23.575,1,0.0447,0.976,0.917,0.125,0.0365,74.132,4,2.5751,24,0
56768,0.634,0.663,11,-6.818,1,0.0331,0.433,0.124,0.102,0.6,146.053,4,2.9588833333333335,77,1
69214,0.521,0.685,4,-9.207,1,0.0957,0.581,0.0297,0.103,0.295,140.003,4,4.7,36,0
44738,0.467,0.865,5,-4.158,0,0.0351,0.000127,0.000339,0.088,0.328,91.447,4,3.6411,53,0
78726,0.81,0.981,2,-3.514,0,0.281,0.0955,0.0,0.208,0.803,138.003,4,3.3756333333333335,25,0
111183,0.805,0.288,4,-9.242,0,0.044,0.181,0.0095,0.115,0.256,79.948,4,3.4608833333333333,56,0
61932,0.677,0.956,2,-3.2,1,0.044,0.152,0.00676,0.0746,0.41,114.981,4,3.7744333333333335,19,0
9187,0.892,0.519,9,-7.568,1,0.348,0.162,0.0,0.0938,0.653,84.14,4,5.258216666666667,49,0
46452,0.502,0.891,4,-4.732,0,0.0455,0.032,0.00568,0.118,0.225,160.014,4,3.8133333333333335,51,0
9592,0.651,0.47,11,-7.977,1,0.0301,0.0875,0.0,0.0936,0.334,123.793,4,4.404,44,0
113119,0.375,0.798,1,-5.495,1,0.0497,0.00125,0.0,0.117,0.316,161.794,4,4.7922,51,0
28911,0.72,0.681,3,-3.19,0,0.0491,0.0289,0.000147,0.216,0.558,145.046,4,3.7931,46,0
79356,0.329,0.0375,0,-28.147,1,0.0422,0.991,0.893,0.148,0.191,108.214,4,2.3,61,0
82841,0.486,0.98,6,-2.868,0,0.0903,0.000115,0.0,0.0485,0.591,101.496,4,1.7157666666666667,22,0
11865,0.337,0.119,7,-21.437,1,0.0382,0.793,0.794,0.161,0.209,80.265,4,2.6708833333333333,52,0
25607,0.91,0.641,7,-11.316,1,0.0589,0.0258,6.42e-05,0.0642,0.903,118.533,4,5.522666666666667,66,0
16579,0.677,0.446,11,-5.146,1,0.0418,0.92,0.19,0.34,0.634,92.975,4,3.6668833333333333,29,0
84741,0.323,0.718,1,-3.38,1,0.0713,0.00708,1.53e-06,0.425,0.766,126.875,4,2.672,29,0
39896,0.633,0.879,0,-6.047,1,0.0481,0.0758,0.000658,0.332,0.681,125.038,4,2.3791,37,0
40743,0.583,0.263,2,-8.664,1,0.0278,0.709,0.0,0.322,0.232,133.896,4,5.168433333333334,39,0
84221,0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,4,4.2362166666666665,73,1
33107,0.767,0.561,2,-7.418,0,0.0509,0.118,0.0,0.0737,0.542,90.021,4,3.2038166666666665,63,0
8612,0.533,0.824,5,-4.2,1,0.101,0.231,5.19e-06,0.269,0.39,155.075,4,3.616833333333333,54,0
73430,0.724,0.705,1,-8.023,1,0.0357,0.000551,0.215,0.0875,0.204,124.001,4,3.7608,43,0
14232,0.775,0.66,0,-5.394,1,0.0327,0.2,0.0,0.248,0.966,116.371,4,2.052,38,0
36246,0.668,0.639,11,-7.753,1,0.0304,0.0469,0.00106,0.109,0.474,143.946,4,4.365766666666667,37,0
4267,0.176,0.00998,4,-27.101,1,0.0456,0.973,0.854,0.0842,0.0385,83.902,4,1.946,55,0
92687,0.599,0.879,6,-6.388,0,0.0677,0.139,0.0,0.307,0.546,108.235,4,2.41755,24,0
23114,0.769,0.696,5,-5.363,0,0.0316,0.0852,1.17e-06,0.12,0.558,119.992,4,2.8875166666666665,65,0
40449,0.458,0.231,8,-18.767,1,0.0293,0.875,0.0541,0.107,0.104,84.997,4,3.9647,42,0
180,0.461,0.522,11,-7.513,1,0.043,0.36,0.0,0.123,0.446,157.768,4,3.8954666666666666,68,0
1982,0.719,0.828,2,-7.509,0,0.0364,0.0935,0.152,0.149,0.96,104.036,4,3.9800833333333334,16,0
9535,0.495,0.56,11,-6.605,0,0.0387,0.155,0.0,0.121,0.308,139.75,4,3.4166666666666665,45,0
51104,0.643,0.906,1,-4.15,1,0.31,0.105,0.0,0.861,0.541,94.259,4,2.7234,65,0
83467,0.879,0.621,7,-8.063,1,0.0476,0.0133,0.0554,0.0891,0.515,122.024,4,6.85245,58,0
41526,0.669,0.66,10,-5.805,0,0.406,0.187,0.0,0.136,0.371,80.225,4,3.6939333333333333,23,0
41381,0.409,0.942,11,-4.472,0,0.0848,0.000608,0.0729,0.123,0.141,92.459,4,5.504866666666667,24,0
464,0.724,0.28,9,-12.788,1,0.0303,0.755,0.0,0.326,0.527,106.966,4,2.4252333333333334,54,0
99710,0.433,0.152,9,-13.384,0,0.0369,0.727,5.19e-05,0.107,0.0974,129.792,3,3.8666666666666667,58,0
17775,0.406,0.494,7,-5.84,1,0.0332,0.561,0.0,0.123,0.223,99.854,3,2.3593333333333333,48,0
106201,0.654,0.766,2,-5.48,1,0.127,0.0178,2.37e-05,0.28,0.521,187.901,4,2.2474166666666666,59,0
104661,0.511,0.717,2,-3.351,1,0.0321,0.0552,0.0,0.138,0.227,109.508,4,3.80955,54,0
39655,0.288,0.288,2,-16.518,0,0.0402,0.552,0.952,0.171,0.0963,86.393,4,2.8426666666666667,58,0
19984,0.645,0.83,9,-4.39,1,0.0452,0.0192,0.0,0.18,0.471,99.965,4,3.4842166666666667,40,0
42127,0.207,0.94,1,-8.378,1,0.095,2.62e-06,0.866,0.234,0.152,126.896,4,1.0873166666666667,18,0
82637,0.565,0.778,8,-2.64,1,0.0507,0.156,0.0,0.214,0.758,165.15,4,2.254366666666667,22,0
111355,0.481,0.727,8,-8.848,1,0.0479,0.0442,0.0282,0.289,0.546,77.028,4,3.9662166666666665,43,0
14309,0.888,0.522,8,-8.222,1,0.0394,0.363,0.0,0.114,0.909,98.047,4,1.15305,48,0
83175,0.584,0.897,10,-5.841,0,0.0359,0.000443,0.0946,0.132,0.117,125.96,4,3.841266666666667,42,0
6019,0.471,0.973,1,-4.35,1,0.0806,2.29e-05,0.621,0.0243,0.152,130.034,4,4.455333333333333,49,0
51668,0.815,0.801,7,-4.271,0,0.143,0.229,1.14e-05,0.0762,0.533,96.473,4,3.4582166666666665,59,0
71572,0.451,0.889,1,-2.693,1,0.261,0.00167,0.00215,0.258,0.586,131.073,4,2.5633333333333335,73,1
4597,0.199,0.102,0,-23.531,1,0.0497,0.838,0.903,0.114,0.262,81.059,4,1.90475,27,0
23714,0.714,0.755,11,-9.481,0,0.0371,0.319,0.00541,0.103,0.56,125.967,4,2.6332333333333335,59,0
8706,0.493,0.461,11,-9.777,0,0.0336,0.391,0.000346,0.0985,0.288,140.034,4,4.682433333333333,57,0
48983,0.245,0.978,11,-2.965,0,0.265,0.000496,0.487,0.116,0.386,89.907,4,0.99005,28,0
49837,0.567,0.904,7,-7.718,1,0.0639,0.00146,0.509,0.254,0.0399,150.029,4,5.953333333333333,20,0
23072,0.753,0.749,6,-5.214,1,0.0314,0.0546,4.39e-06,0.166,0.589,121.988,4,2.9180166666666665,61,0
5963,0.488,0.968,6,-1.55,0,0.25,0.0295,0.0,0.215,0.359,163.988,4,3.36555,55,0
1639,0.816,0.88,6,-4.251,0,0.0503,0.165,0.0,0.106,0.752,120.079,4,4.0,18,0
15214,0.682,0.491,2,-8.095,0,0.0431,0.634,0.0,0.124,0.324,139.844,4,2.55045,58,0
112237,0.763,0.428,9,-9.295,0,0.173,0.306,5.68e-05,0.157,0.474,169.97,4,3.0342666666666664,43,0
33341,0.503,0.986,10,-3.284,0,0.139,0.00354,0.0,0.396,0.482,159.949,4,3.402833333333333,42,0
106327,0.529,0.903,6,-2.045,1,0.0377,0.0709,1.24e-05,0.233,0.487,124.127,4,3.0162166666666668,41,0
11954,0.171,0.0271,8,-26.406,1,0.0371,0.879,0.353,0.0874,0.0484,69.339,3,2.43,37,0
85933,0.559,0.784,4,-7.811,1,0.0415,0.0328,4.65e-06,0.967,0.527,117.478,4,3.4315166666666665,35,0
52641,0.58,0.273,6,-9.658,1,0.0264,0.732,5.71e-05,0.256,0.586,104.103,4,2.68555,11,0
101744,0.0,0.000103,2,-29.6,1,0.0,0.957,0.0204,0.676,0.0,0.0,0,1.0,34,0
66916,0.857,0.312,4,-12.437,1,0.0611,0.179,0.0307,0.102,0.92,132.991,4,2.89355,19,0
33346,0.478,0.929,0,-5.019,1,0.0701,0.00337,0.0172,0.0939,0.438,90.026,4,3.6083333333333334,42,0
61470,0.558,0.935,11,-3.552,0,0.038,2.39e-05,0.784,0.343,0.604,103.974,4,4.2744333333333335,22,0
97792,0.675,0.807,7,-4.627,1,0.197,0.204,0.0,0.307,0.762,105.009,4,3.2948833333333334,46,0
13154,0.81,0.924,6,-12.636,1,0.0636,5.62e-05,0.876,0.108,0.872,118.849,4,5.408433333333333,13,0
113805,0.283,0.432,11,-8.925,1,0.0352,0.543,0.0,0.965,0.161,73.195,4,4.5804833333333335,28,0
60995,0.775,0.942,8,-0.429,1,0.294,0.0743,0.0,0.0626,0.468,105.047,4,3.7333333333333334,19,0
96862,0.298,0.267,0,-13.202,1,0.0344,0.899,0.00162,0.0921,0.133,90.413,3,4.0831,37,0
98603,0.471,0.791,5,-3.373,0,0.238,0.0198,0.0,0.232,0.507,188.36,4,3.34095,51,0
17116,0.651,0.384,1,-8.27,1,0.0291,0.00404,0.869,0.0526,0.0308,113.011,4,3.2487833333333334,48,0
52831,0.588,0.5,2,-9.639,1,0.0324,0.771,0.0,0.0561,0.714,127.196,4,2.654,10,0
22322,0.493,0.973,8,-4.718,1,0.108,6.69e-05,2.87e-05,0.343,0.186,105.001,4,3.3906833333333335,25,0
104930,0.521,0.928,9,-3.548,0,0.0837,0.0235,0.0,0.0961,0.323,90.555,4,5.627766666666667,55,0
41234,0.18,0.942,9,-6.475,1,0.0894,0.0436,0.00172,0.372,0.417,165.833,4,6.204883333333333,28,0
41120,0.378,0.785,0,-8.086,1,0.0471,0.0268,0.000133,0.701,0.613,121.89,4,5.229816666666666,32,0
51621,0.688,0.841,7,-3.885,1,0.277,0.242,1.02e-06,0.134,0.748,183.539,4,2.9565166666666665,60,0
35958,0.66,0.722,10,-5.698,0,0.0241,0.309,0.0,0.196,0.684,136.011,4,3.2122166666666665,37,0
111424,0.788,0.578,6,-11.377,0,0.0566,0.00346,0.905,0.0786,0.282,124.019,4,5.670433333333333,21,0
61865,0.677,0.653,3,-4.446,1,0.0234,0.222,0.0,0.0993,0.411,95.02,4,4.314883333333333,18,0
7669,0.579,0.419,2,-13.133,1,0.0476,0.909,0.806,0.102,0.973,115.946,4,1.9600666666666666,23,0
74774,0.582,0.698,2,-9.051,1,0.0261,0.275,9.76e-05,0.39,0.81,89.989,4,3.9744333333333333,40,0
52112,0.324,0.245,0,-9.678,1,0.036,0.781,0.0,0.156,0.244,97.833,4,3.39155,18,0
70006,0.547,0.567,7,-7.295,1,0.0242,0.276,0.000548,0.104,0.399,137.13,4,4.4957666666666665,64,0
58303,0.518,0.838,6,-6.125,1,0.0509,0.000592,9.26e-05,0.324,0.324,99.006,4,3.3051,53,0
83362,0.763,0.602,0,-9.696,1,0.0462,0.0284,0.157,0.137,0.133,120.012,4,5.42495,59,0
10079,0.388,0.936,9,-4.171,1,0.0737,0.00405,0.774,0.178,0.3,122.833,4,4.775366666666667,35,0
6054,0.555,0.959,2,-4.212,0,0.0403,0.000974,0.00339,0.39,0.396,109.968,4,7.228433333333333,42,0
61878,0.428,0.939,4,-2.497,1,0.127,0.0274,0.561,0.113,0.443,187.994,4,3.066883333333333,19,0
68807,0.749,0.752,6,-4.883,1,0.345,0.31,0.0,0.232,0.901,180.049,4,3.0625333333333336,66,0
85251,0.562,0.903,8,-4.46,0,0.0296,0.000187,0.0939,0.298,0.791,132.009,4,3.683333333333333,68,0
27389,0.361,0.838,11,-4.416,0,0.0756,0.011,0.0,0.164,0.532,84.753,4,3.0171,19,0
12936,0.452,0.448,9,-11.711,1,0.0321,0.31,0.0258,0.831,0.368,163.952,4,4.464,20,0
73023,0.711,0.472,7,-10.52,0,0.0464,0.000243,0.827,0.0838,0.142,125.013,4,3.52,56,0
25158,0.424,0.222,9,-15.053,0,0.0391,0.646,0.0,0.148,0.0606,61.648,4,4.11555,68,0
16003,0.695,0.293,11,-16.278,0,0.0431,0.596,0.0158,0.132,0.637,143.804,4,4.985766666666667,68,0
2651,0.573,0.754,4,-4.788,1,0.0329,0.0248,0.00019,0.104,0.241,132.964,4,3.859766666666667,58,0
76837,0.44,0.307,5,-9.811,1,0.0285,0.894,0.000195,0.121,0.329,127.374,4,3.80355,20,0
105238,0.77,0.0663,6,-24.472,0,0.16,0.641,0.887,0.106,0.331,75.004,4,1.5572166666666667,41,0
36158,0.898,0.564,9,-9.207,1,0.121,0.463,0.00553,0.113,0.435,117.992,4,3.0458333333333334,62,0
26190,0.395,0.868,0,-4.233,1,0.182,0.519,0.000591,0.127,0.936,148.415,4,0.8462166666666666,28,0
10497,0.614,0.982,11,-3.346,1,0.0523,0.000239,0.00304,0.0392,0.75,173.057,4,4.485533333333334,14,0
9483,0.549,0.326,11,-9.176,1,0.0282,0.693,7.09e-06,0.181,0.339,144.894,4,5.1491,46,0
4917,0.333,0.315,11,-9.795,1,0.0314,0.949,0.202,0.202,0.0606,119.958,4,4.718883333333333,41,0
9828,0.728,0.265,2,-14.823,1,0.0319,0.598,2.39e-06,0.0968,0.309,108.112,4,7.767033333333333,43,0
75465,0.341,0.091,0,-22.209,1,0.0451,0.977,0.906,0.132,0.242,147.335,4,3.2037666666666667,22,0
73833,0.868,0.534,0,-11.522,1,0.221,0.0148,0.694,0.109,0.224,125.031,4,8.192,37,0
67603,0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-06,0.115,0.292,99.968,4,4.098983333333333,94,1
49723,0.76,0.893,9,-3.176,0,0.164,0.224,1.14e-06,0.149,0.631,149.963,4,2.6757833333333334,20,0
50177,0.468,0.975,10,-2.922,1,0.0988,0.000171,0.000211,0.406,0.331,145.027,4,3.74,29,0
74253,0.566,0.483,10,-10.66,1,0.0313,0.562,0.0004,0.0973,0.323,142.793,4,2.7762166666666666,44,0
26013,0.403,0.259,5,-11.371,1,0.166,0.829,1.61e-06,0.0451,0.473,69.283,4,3.174,66,0
113272,0.424,0.608,9,-4.414,1,0.0275,0.261,0.0,0.102,0.193,145.031,3,4.87,49,0
10880,0.508,0.959,11,-1.417,0,0.0969,0.000163,0.806,0.195,0.149,171.905,4,4.05205,32,0
19653,0.537,0.674,5,-5.134,0,0.0277,0.0088,0.0,0.265,0.33,136.002,4,3.568433333333333,71,1
55277,0.594,0.636,10,-8.512,0,0.372,0.572,0.0,0.104,0.474,84.908,4,3.132216666666667,54,0
65389,0.749,0.862,11,-3.494,0,0.136,0.0513,0.0,0.0944,0.824,97.982,4,3.3028833333333334,74,1
68821,0.736,0.752,6,-7.393,1,0.0454,0.696,2.84e-06,0.136,0.609,99.96,4,4.533333333333333,42,0
90411,0.396,0.622,2,-5.881,1,0.0377,0.502,3.07e-06,0.261,0.536,139.518,4,4.283333333333333,34,0
31611,0.676,0.929,10,-3.194,1,0.0458,0.186,0.000405,0.121,0.157,97.019,4,2.6866666666666665,63,0
10147,0.601,0.971,1,-5.431,1,0.0503,0.000132,0.0709,0.12,0.588,145.044,4,4.747766666666666,20,0
76748,0.286,0.166,8,-17.15,1,0.0421,0.982,0.000864,0.0384,0.0385,90.051,4,2.8228833333333334,21,0
28004,0.494,0.651,11,-4.127,0,0.0384,0.0819,0.0,0.104,0.162,149.979,4,3.7066666666666666,61,0
92413,0.489,0.793,11,-8.472,0,0.0457,0.000253,0.000926,0.144,0.607,94.992,4,3.5733333333333333,28,0
94236,0.736,0.75,7,-5.616,1,0.0281,0.0851,0.0,0.117,0.631,91.002,4,2.7032833333333333,56,0
25155,0.537,0.789,10,-5.578,0,0.0549,0.372,2.66e-05,0.138,0.527,123.763,4,3.48355,73,1
66156,0.69,0.25,2,-6.398,1,0.0498,0.657,0.000313,0.127,0.854,169.576,3,1.18005,15,0
38713,0.681,0.526,5,-10.856,1,0.039,0.294,0.0,0.125,0.568,128.077,4,3.45555,26,0
96647,0.464,0.0555,0,-18.037,0,0.0569,0.882,0.0,0.0983,0.298,153.056,3,3.0507333333333335,38,0
51667,0.786,0.579,2,-14.913,1,0.142,0.186,0.0,0.118,0.481,90.012,4,6.94355,60,0
36517,0.627,0.7,10,-3.997,0,0.27,0.382,0.0,0.141,0.832,87.805,4,4.410433333333334,33,0
12484,0.573,0.685,7,-11.484,1,0.0701,0.573,9.39e-05,0.72,0.21,102.651,4,2.8861333333333334,29,0
110789,0.567,0.67,1,-8.929,1,0.113,0.157,0.108,0.375,0.349,155.005,4,6.078,36,0
80798,0.705,0.495,7,-12.39,0,0.0367,0.265,5.73e-06,0.219,0.646,87.942,4,4.728,57,0
23885,0.64,0.772,11,-7.756,1,0.0447,0.253,0.00017,0.0566,0.401,121.982,4,2.9846333333333335,56,0
8902,0.324,0.887,6,-3.267,0,0.585,0.0727,0.0,0.195,0.429,159.303,4,3.4,50,0
61562,0.64,0.888,9,-4.121,0,0.0503,0.00975,0.0,0.106,0.598,127.985,4,4.352216666666667,20,0
35277,0.769,0.797,11,-6.07,0,0.0641,0.604,0.0,0.0543,0.944,171.985,4,2.6405333333333334,44,0
54729,0.234,0.259,0,-12.813,1,0.0365,0.9,0.804,0.172,0.0353,76.802,4,1.1566666666666667,11,0
66155,0.785,0.697,1,-7.192,1,0.0335,0.522,0.0,0.0795,0.862,95.973,4,2.200083333333333,31,0
111728,0.792,0.436,7,-10.644,1,0.0555,0.018,0.948,0.0871,0.631,89.988,4,4.98555,19,0
67822,0.427,0.586,0,-5.325,1,0.0286,0.324,0.0,0.0818,0.509,178.058,4,4.9211,56,0
90964,0.536,0.442,2,-8.649,1,0.0297,0.778,0.0,0.245,0.404,142.009,4,3.07,27,0
112177,0.35,0.519,11,-7.138,0,0.0355,0.622,0.0,0.132,0.376,161.389,4,3.466666666666667,45,0
13163,0.748,0.814,1,-8.906,1,0.0491,0.00205,0.00373,0.0207,0.499,121.997,4,7.898666666666666,13,0
2752,0.701,0.844,4,-6.629,1,0.133,0.152,0.626,0.194,0.198,120.04,4,4.283683333333333,65,0
38925,0.593,0.804,7,-5.497,1,0.0319,0.105,2.22e-06,0.047,0.962,148.959,4,2.306,60,0
105144,0.794,0.237,2,-12.024,1,0.0657,0.601,0.884,0.119,0.446,84.917,4,2.1537166666666665,43,0
17180,0.597,0.92,11,-4.524,1,0.0553,0.000247,0.844,0.109,0.135,101.975,4,3.63765,42,0
9174,0.731,0.617,1,-6.975,0,0.0428,0.0355,0.000102,0.147,0.417,139.983,4,4.1331,47,0
73649,0.519,0.431,6,-13.606,0,0.0291,0.000964,0.72,0.0916,0.234,129.971,4,5.520666666666667,19,0
6255,0.428,0.984,6,-5.278,0,0.145,4.48e-05,0.0,0.32,0.105,157.032,4,3.1128833333333334,22,0
77447,0.424,0.751,9,-11.089,1,0.134,0.678,0.0,0.359,0.921,177.336,4,3.56745,45,0
96674,0.558,0.907,2,-5.871,1,0.0626,0.896,8.43e-06,0.461,0.84,118.743,4,3.12915,38,0
9794,0.436,0.786,7,-6.569,1,0.0447,0.0684,5.66e-06,0.636,0.251,184.786,4,4.228883333333333,44,0
54367,0.787,0.476,11,-10.911,1,0.266,0.00037,0.914,0.0514,0.144,128.024,3,6.519183333333333,11,0
51710,0.698,0.828,10,-5.92,0,0.241,0.0868,0.0,0.212,0.86,160.169,4,2.4,57,0
27100,0.53,0.864,6,-4.024,0,0.0495,0.000831,0.0112,0.104,0.0902,171.871,4,3.3488333333333333,60,0
107534,0.506,0.912,6,-10.595,1,0.0443,0.00145,0.00283,0.345,0.57,154.997,4,4.1688833333333335,26,0
51165,0.665,0.572,5,-9.611,0,0.262,0.37,0.0,0.282,0.634,146.9,4,1.7959166666666666,65,0
11820,0.433,0.483,9,-9.422,1,0.175,0.656,2.64e-05,0.539,0.717,68.492,4,2.0582166666666666,55,0
90624,0.662,0.431,7,-12.224,1,0.0334,0.697,6.82e-06,0.0613,0.777,112.202,4,3.308666666666667,30,0
49938,0.558,0.735,7,-7.956,1,0.189,0.181,0.00159,0.145,0.0687,149.949,4,2.9598833333333334,20,0
63516,0.673,0.599,5,-8.299,1,0.0316,0.67,1.29e-05,0.166,0.417,113.752,3,4.4391,35,0
2153,0.646,0.85,2,-5.466,1,0.0428,0.363,4.01e-05,0.0994,0.819,96.538,4,3.5428,76,1
90738,0.379,0.83,5,-11.786,1,0.0339,0.00114,0.000568,0.346,0.536,174.059,4,2.5037666666666665,29,0
62537,0.673,0.867,7,-3.34,1,0.171,0.0242,0.0,0.0966,0.43,128.007,4,4.317333333333333,39,0
65193,0.712,0.439,5,-11.056,1,0.0332,0.49,0.000179,0.0873,0.491,120.016,4,6.420433333333333,58,0
40520,0.323,0.331,6,-9.682,1,0.0311,0.86,0.0,0.102,0.343,129.611,4,5.5,41,0
32519,0.725,0.788,5,-5.358,0,0.03,0.00175,2.9e-06,0.194,0.881,109.994,4,2.6448833333333335,50,0
97319,0.658,0.913,4,-2.016,0,0.0543,0.46,0.0,0.279,0.942,163.963,4,2.7440333333333333,48,0
46309,0.396,0.967,0,-1.86,1,0.295,0.0065,0.0586,0.538,0.309,173.986,4,3.7701,21,0
30507,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,4,2.720266666666667,75,1
39670,0.135,0.161,0,-16.789,1,0.0327,0.0256,0.856,0.108,0.0321,80.325,4,5.433333333333334,47,0
69156,0.891,0.777,9,-6.062,1,0.0827,0.337,1.29e-06,0.0632,0.487,119.958,4,3.3,37,0
46998,0.705,0.964,9,-7.232,0,0.0483,2.69e-05,0.817,0.322,0.758,138.981,4,5.2551,16,0
28413,0.369,0.452,6,-8.166,0,0.0464,0.397,0.0,0.0929,0.167,123.997,4,4.967733333333333,40,0
92487,0.625,0.896,6,-4.483,0,0.115,0.0338,0.000297,0.272,0.535,109.892,4,2.403766666666667,28,0
80567,0.393,0.29,7,-9.136,0,0.0385,0.552,3.84e-06,0.54,0.296,179.779,3,5.337233333333334,59,0
1214,0.667,0.218,4,-10.563,0,0.0351,0.941,1.45e-06,0.191,0.224,113.842,4,1.7573,27,0
15172,0.563,0.678,7,-5.885,1,0.0495,0.544,1.34e-06,0.117,0.568,169.963,4,3.4482166666666667,69,0
12302,0.608,0.401,4,-10.68,1,0.031,0.462,1.93e-06,0.167,0.181,120.001,4,4.404816666666667,50,0
52598,0.478,0.303,2,-9.352,1,0.0275,0.497,0.0,0.0855,0.83,141.371,4,2.6462166666666667,13,0
55372,0.435,0.418,1,-7.915,0,0.0295,0.903,0.0,0.1,0.212,128.049,4,4.720416666666667,53,0
84846,0.26,0.659,2,-8.98,1,0.0625,0.114,2.95e-05,0.499,0.537,184.38,4,2.4851,28,0
46937,0.68,0.746,10,-4.212,0,0.107,0.0137,0.0623,0.0673,0.451,75.0,4,6.826666666666667,16,0
66051,0.896,0.468,8,-5.481,1,0.313,0.0905,0.0,0.11,0.392,147.097,4,2.0693333333333332,40,0
97438,0.601,0.432,5,-7.12,1,0.0282,0.861,0.0,0.752,0.43,131.784,4,3.4588666666666668,49,0
85873,0.452,0.986,5,-3.223,1,0.0953,2.2e-05,2.36e-05,0.244,0.418,104.822,4,2.9244333333333334,34,0
85488,0.637,0.924,7,-2.572,1,0.0338,0.07,0.00065,0.345,0.653,130.016,4,3.700283333333333,39,0
66590,0.763,0.798,1,-5.449,1,0.0298,0.00453,1.63e-06,0.069,0.447,110.017,4,3.79405,11,0
107807,0.556,0.571,2,-5.564,0,0.0309,0.107,0.0,0.115,0.0769,133.985,4,3.8846333333333334,31,0
92442,0.451,0.743,9,-6.69,1,0.0489,0.743,0.0,0.0889,0.964,200.25,4,2.2571,29,0
21697,0.706,0.661,10,-5.82,1,0.235,0.0353,0.0,0.29,0.811,81.011,4,3.1853333333333333,29,0
77312,0.389,0.686,4,-6.076,0,0.0428,0.828,1.83e-06,0.635,0.526,147.904,4,3.87155,47,0
94031,0.61,0.609,9,-7.193,1,0.0372,0.663,0.0,0.61,0.659,78.009,4,2.8974333333333333,71,1
39363,0.539,0.708,5,-6.189,1,0.0976,0.0129,0.0,0.14,0.381,123.039,4,3.102333333333333,74,1
74684,0.549,0.787,9,-5.316,0,0.0417,0.0809,0.0159,0.281,0.534,135.954,4,4.1875,41,0
12815,0.529,0.569,0,-8.216,0,0.0315,0.167,0.0,0.18,0.311,140.049,4,3.0071166666666667,19,0
104290,0.637,0.57,4,-5.218,1,0.0255,0.184,1.22e-06,0.219,0.649,102.922,4,3.9071,32,0
95135,0.787,0.684,8,-9.148,1,0.07,0.761,0.0,0.0709,0.962,163.948,4,4.4614,38,0
2673,0.532,0.511,7,-7.085,1,0.0363,0.674,2e-06,0.109,0.593,114.043,4,5.3491,47,0
